hospital_name,address,city,latitude,longitude,specialties,insurers,rating,phone,website
Sharjah Specialty Clinic 30,"Sector 96, Sharjah",Sharjah,25.376879,55.394872,oncology|ophthalmology|physiotherapy,Bupa|Daman|National Life,4.4,+971-01934108,https://www.sharjah30.example.com
Sharjah Multicare Hospital 31,"Sector 47, Sharjah",Sharjah,25.346338,55.410406,cardiology|dermatology|oncology|ophthalmology|orthopedics,ADNIC|MetLife|National Life,4.2,+971-92000720,https://www.sharjah31.example.com
Sharjah Specialty Clinic 32,"Sector 52, Sharjah",Sharjah,25.325054,55.480809,cardiology|ent|physiotherapy,ADNIC|MetLife,4.2,+971-36899609,https://www.sharjah32.example.com
Sharjah Multicare Hospital 33,"Sector 67, Sharjah",Sharjah,25.342172,55.402819,ent|pediatrics|physiotherapy,ADNIC|Daman,4.0,+971-37198660,https://www.sharjah33.example.com
Sharjah Specialty Clinic 34,"Sector 84, Sharjah",Sharjah,25.356112,55.49357,cardiology|ent|oncology|ophthalmology|pediatrics,ADNIC|Daman|National Life,4.5,+971-27625344,https://www.sharjah34.example.com
Sharjah Multicare Hospital 35,"Sector 11, Sharjah",Sharjah,25.375361,55.446511,cardiology|dental|oncology|ophthalmology|orthopedics,ADNIC|National Life|Oman Insurance,4.4,+971-79726695,https://www.sharjah35.example.com
Sharjah Specialty Clinic 36,"Sector 41, Sharjah",Sharjah,25.254978,55.432463,dental|dermatology|orthopedics|pediatrics,ADNIC|Bupa|National Life,4.9,+971-42109157,https://www.sharjah36.example.com
Sharjah Multicare Hospital 37,"Sector 57, Sharjah",Sharjah,25.338003,55.2977,cardiology|neurology|ophthalmology|orthopedics|pediatrics,ADNIC|Daman|Oman Insurance,4.7,+971-14541637,https://www.sharjah37.example.com
Sharjah Specialty Clinic 38,"Sector 26, Sharjah",Sharjah,25.264412,55.372987,cardiology|dental|dermatology|physiotherapy,Bupa|MetLife|National Life,4.2,+971-77475486,https://www.sharjah38.example.com
Sharjah Multicare Hospital 39,"Sector 56, Sharjah",Sharjah,25.200117,55.383226,dermatology|pediatrics|physiotherapy,AXA|National Life|Oman Insurance,4.8,+971-11041322,https://www.sharjah39.example.com
Sharjah Specialty Clinic 40,"Sector 110, Sharjah",Sharjah,25.437358,55.531187,cardiology|dental|neurology|physiotherapy,Bupa|National Life,4.1,+971-83921429,https://www.sharjah40.example.com
Sharjah Multicare Hospital 41,"Sector 65, Sharjah",Sharjah,25.30255,55.478122,neurology|ophthalmology|orthopedics|physiotherapy,Bupa|Daman,4.4,+971-11451469,https://www.sharjah41.example.com
Sharjah Specialty Clinic 42,"Sector 23, Sharjah",Sharjah,25.323888,55.477363,cardiology|neurology|ophthalmology|orthopedics,Daman|MetLife,4.6,+971-23450394,https://www.sharjah42.example.com
Sharjah Multicare Hospital 43,"Sector 109, Sharjah",Sharjah,25.345617,55.428436,dental|oncology|orthopedics,ADNIC|MetLife|National Life,4.8,+971-84535724,https://www.sharjah43.example.com
Sharjah Specialty Clinic 44,"Sector 58, Sharjah",Sharjah,25.31236,55.247935,dental|dermatology|neurology|physiotherapy,Bupa|MetLife,3.9,+971-25295317,https://www.sharjah44.example.com
Sharjah Multicare Hospital 45,"Sector 98, Sharjah",Sharjah,25.29193,55.318663,cardiology|ophthalmology|orthopedics,ADNIC|Bupa,3.9,+971-19341906,https://www.sharjah45.example.com
Sharjah Specialty Clinic 46,"Sector 91, Sharjah",Sharjah,25.303522,55.441202,dermatology|ent|orthopedics|pediatrics|physiotherapy,ADNIC|MetLife|Oman Insurance,3.8,+971-72167098,https://www.sharjah46.example.com
Sharjah Multicare Hospital 47,"Sector 68, Sharjah",Sharjah,25.366911,55.43954,ent|neurology|oncology|pediatrics,ADNIC|AXA|National Life,4.0,+971-65436440,https://www.sharjah47.example.com
Sharjah Specialty Clinic 48,"Sector 30, Sharjah",Sharjah,25.408256,55.415039,oncology|ophthalmology|pediatrics,Daman|National Life|Oman Insurance,3.8,+971-98649995,https://www.sharjah48.example.com
Sharjah Multicare Hospital 49,"Sector 21, Sharjah",Sharjah,25.418614,55.36326,dental|orthopedics|physiotherapy,ADNIC|MetLife,3.8,+971-31070039,https://www.sharjah49.example.com
Sharjah Specialty Clinic 50,"Sector 57, Sharjah",Sharjah,25.349793,55.321185,cardiology|dental|physiotherapy,Daman|National Life,4.8,+971-20029428,https://www.sharjah50.example.com
Ajman Multicare Hospital 1,"Sector 109, Ajman",Ajman,25.496553,55.490538,cardiology|oncology|ophthalmology|physiotherapy,AXA|National Life,4.7,+971-12276599,https://www.ajman1.example.com
Ajman Specialty Clinic 2,"Sector 62, Ajman",Ajman,25.406872,55.4878,dermatology|oncology|ophthalmology|orthopedics|physiotherapy,ADNIC|AXA|Oman Insurance,4.7,+971-83274198,https://www.ajman2.example.com
Ajman Multicare Hospital 3,"Sector 30, Ajman",Ajman,25.359643,55.536708,dental|ent|oncology|ophthalmology|pediatrics,AXA|Daman|Oman Insurance,4.0,+971-09651160,https://www.ajman3.example.com
Ajman Specialty Clinic 4,"Sector 54, Ajman",Ajman,25.462336,55.525496,cardiology|ent|ophthalmology|pediatrics|physiotherapy,Bupa|MetLife,4.2,+971-36381563,https://www.ajman4.example.com
Ajman Multicare Hospital 5,"Sector 79, Ajman",Ajman,25.385897,55.498958,ophthalmology|pediatrics|physiotherapy,ADNIC|Daman|Oman Insurance,4.4,+971-90368266,https://www.ajman5.example.com
Ajman Specialty Clinic 6,"Sector 102, Ajman",Ajman,25.380463,55.524712,dermatology|ent|pediatrics,Daman|MetLife,4.0,+971-06713967,https://www.ajman6.example.com
Ajman Multicare Hospital 7,"Sector 69, Ajman",Ajman,25.364912,55.472924,cardiology|dental|dermatology|neurology,AXA|Bupa,3.9,+971-50370208,https://www.ajman7.example.com
Ajman Specialty Clinic 8,"Sector 90, Ajman",Ajman,25.371789,55.4823,cardiology|dermatology|ophthalmology|pediatrics,ADNIC|AXA,4.5,+971-79087522,https://www.ajman8.example.com
Ajman Multicare Hospital 9,"Sector 71, Ajman",Ajman,25.412255,55.411361,cardiology|ent|oncology,ADNIC|MetLife|Oman Insurance,4.3,+971-66056551,https://www.ajman9.example.com
Ajman Specialty Clinic 10,"Sector 79, Ajman",Ajman,25.419019,55.561225,ent|neurology|ophthalmology,ADNIC|AXA|Bupa,4.1,+971-99160552,https://www.ajman10.example.com
Ajman Multicare Hospital 11,"Sector 13, Ajman",Ajman,25.57237,55.425966,cardiology|dental|physiotherapy,Bupa|Daman|Oman Insurance,4.8,+971-54614928,https://www.ajman11.example.com
Ajman Specialty Clinic 12,"Sector 3, Ajman",Ajman,25.39232,55.439335,neurology|oncology|pediatrics,Daman|MetLife,4.5,+971-02260853,https://www.ajman12.example.com
Ajman Multicare Hospital 13,"Sector 82, Ajman",Ajman,25.398972,55.490565,dermatology|ent|ophthalmology|physiotherapy,ADNIC|Daman|MetLife,4.2,+971-02949495,https://www.ajman13.example.com
Ajman Specialty Clinic 14,"Sector 5, Ajman",Ajman,25.386855,55.504747,dental|neurology|oncology|ophthalmology,Bupa|Daman,4.7,+971-77046547,https://www.ajman14.example.com
Ajman Multicare Hospital 15,"Sector 93, Ajman",Ajman,25.393713,55.584149,cardiology|ent|physiotherapy,ADNIC|Oman Insurance,3.9,+971-40888792,https://www.ajman15.example.com
Ajman Specialty Clinic 16,"Sector 72, Ajman",Ajman,25.443376,55.483676,dermatology|ent|oncology|ophthalmology|physiotherapy,AXA|Bupa,4.4,+971-85259541,https://www.ajman16.example.com
Ajman Multicare Hospital 17,"Sector 2, Ajman",Ajman,25.416382,55.480474,dental|dermatology|oncology|physiotherapy,AXA|Oman Insurance,4.7,+971-75907927,https://www.ajman17.example.com
Ajman Specialty Clinic 18,"Sector 16, Ajman",Ajman,25.45283,55.513679,dental|dermatology|ent|orthopedics|pediatrics,AXA|MetLife|Oman Insurance,4.9,+971-11689166,https://www.ajman18.example.com
Ajman Multicare Hospital 19,"Sector 7, Ajman",Ajman,25.422188,55.502384,dermatology|ophthalmology|orthopedics,ADNIC|Daman|Oman Insurance,4.3,+971-25386892,https://www.ajman19.example.com
Ajman Specialty Clinic 20,"Sector 22, Ajman",Ajman,25.382636,55.534188,cardiology|dental|dermatology|ophthalmology|physiotherapy,ADNIC|Bupa|MetLife,4.1,+971-59402804,https://www.ajman20.example.com
Ajman Multicare Hospital 21,"Sector 58, Ajman",Ajman,25.510313,55.492927,cardiology|dermatology|neurology|ophthalmology|pediatrics,AXA|Daman|Oman Insurance,3.9,+971-40999049,https://www.ajman21.example.com
Ajman Specialty Clinic 22,"Sector 100, Ajman",Ajman,25.357288,55.564553,neurology|ophthalmology|orthopedics|physiotherapy,ADNIC|Daman|Oman Insurance,3.9,+971-62219591,https://www.ajman22.example.com
Ajman Multicare Hospital 23,"Sector 97, Ajman",Ajman,25.396936,55.468733,cardiology|ent|oncology,Bupa|MetLife|National Life,4.7,+971-98891238,https://www.ajman23.example.com
Ajman Specialty Clinic 24,"Sector 35, Ajman",Ajman,25.434128,55.530079,cardiology|dermatology|oncology|orthopedics|physiotherapy,ADNIC|Bupa,3.9,+971-97814655,https://www.ajman24.example.com
Ajman Multicare Hospital 25,"Sector 26, Ajman",Ajman,25.412922,55.514199,ent|neurology|oncology,Daman|National Life,4.0,+971-37354171,https://www.ajman25.example.com
Ajman Specialty Clinic 26,"Sector 72, Ajman",Ajman,25.483143,55.482939,cardiology|oncology|ophthalmology|orthopedics|pediatrics,AXA|Oman Insurance,4.6,+971-66974944,https://www.ajman26.example.com
Ajman Multicare Hospital 27,"Sector 79, Ajman",Ajman,25.50451,55.60168,ent|orthopedics|pediatrics,ADNIC|National Life|Oman Insurance,4.4,+971-05159718,https://www.ajman27.example.com
Ajman Specialty Clinic 28,"Sector 119, Ajman",Ajman,25.329917,55.511532,cardiology|orthopedics|pediatrics|physiotherapy,Bupa|National Life|Oman Insurance,4.0,+971-68318129,https://www.ajman28.example.com
Ajman Multicare Hospital 29,"Sector 106, Ajman",Ajman,25.435396,55.356684,dental|ent|oncology|orthopedics|pediatrics,AXA|Daman|National Life,4.3,+971-01814725,https://www.ajman29.example.com
Ajman Specialty Clinic 30,"Sector 46, Ajman",Ajman,25.453716,55.581233,dermatology|ent|pediatrics,Bupa|Daman|National Life,4.2,+971-29804259,https://www.ajman30.example.com
Ajman Multicare Hospital 31,"Sector 21, Ajman",Ajman,25.418773,55.562054,neurology|oncology|ophthalmology,Daman|Oman Insurance,4.0,+971-56484420,https://www.ajman31.example.com
Ajman Specialty Clinic 32,"Sector 39, Ajman",Ajman,25.425814,55.507563,dental|neurology|oncology|ophthalmology,ADNIC|Bupa,4.4,+971-35318189,https://www.ajman32.example.com
Ajman Multicare Hospital 33,"Sector 97, Ajman",Ajman,25.340932,55.510615,dental|neurology|ophthalmology,ADNIC|Bupa|Daman,3.8,+971-52434775,https://www.ajman33.example.com
Ajman Specialty Clinic 34,"Sector 84, Ajman",Ajman,25.40862,55.580034,dental|dermatology|pediatrics|physiotherapy,Daman|National Life|Oman Insurance,4.1,+971-45897101,https://www.ajman34.example.com
Ajman Multicare Hospital 35,"Sector 60, Ajman",Ajman,25.419318,55.574829,cardiology|ent|oncology|ophthalmology|orthopedics,Bupa|MetLife,4.4,+971-24671606,https://www.ajman35.example.com
Ajman Specialty Clinic 36,"Sector 32, Ajman",Ajman,25.520779,55.592477,dental|ent|pediatrics,ADNIC|National Life|Oman Insurance,4.1,+971-90629720,https://www.ajman36.example.com
Ajman Multicare Hospital 37,"Sector 112, Ajman",Ajman,25.340471,55.585728,neurology|oncology|pediatrics,Daman|National Life,4.2,+971-04519895,https://www.ajman37.example.com
Ajman Specialty Clinic 38,"Sector 31, Ajman",Ajman,25.430005,55.486523,dermatology|ent|neurology|pediatrics|physiotherapy,Daman|National Life,4.6,+971-27359524,https://www.ajman38.example.com
Ajman Multicare Hospital 39,"Sector 11, Ajman",Ajman,25.391147,55.46158,dental|dermatology|ent|oncology|pediatrics,Bupa|Daman,3.8,+971-33515692,https://www.ajman39.example.com
Ajman Specialty Clinic 40,"Sector 8, Ajman",Ajman,25.287459,55.481916,cardiology|oncology|orthopedics,AXA|MetLife,3.9,+971-68492543,https://www.ajman40.example.com
Ajman Multicare Hospital 41,"Sector 13, Ajman",Ajman,25.34863,55.463997,dental|oncology|pediatrics,AXA|MetLife|Oman Insurance,4.0,+971-55231160,https://www.ajman41.example.com
Ajman Specialty Clinic 42,"Sector 14, Ajman",Ajman,25.351273,55.513464,neurology|oncology|orthopedics|pediatrics,Bupa|Daman|MetLife,4.1,+971-87664159,https://www.ajman42.example.com
Ajman Multicare Hospital 43,"Sector 82, Ajman",Ajman,25.360763,55.440637,cardiology|dental|ent|oncology,ADNIC|Bupa|National Life,4.6,+971-66415391,https://www.ajman43.example.com
Ajman Specialty Clinic 44,"Sector 102, Ajman",Ajman,25.407835,55.380513,cardiology|dental|neurology,Bupa|Daman,4.4,+971-21898382,https://www.ajman44.example.com
Ajman Multicare Hospital 45,"Sector 27, Ajman",Ajman,25.387747,55.549175,cardiology|dental|dermatology|ophthalmology,MetLife|National Life,4.7,+971-15571810,https://www.ajman45.example.com
Ajman Specialty Clinic 46,"Sector 97, Ajman",Ajman,25.436421,55.591572,cardiology|dental|ent|oncology|orthopedics,ADNIC|Bupa|National Life,4.0,+971-21645318,https://www.ajman46.example.com
Ajman Multicare Hospital 47,"Sector 46, Ajman",Ajman,25.459803,55.441152,dental|oncology|orthopedics|pediatrics,AXA|Daman|Oman Insurance,4.5,+971-00358004,https://www.ajman47.example.com
Ajman Specialty Clinic 48,"Sector 6, Ajman",Ajman,25.374923,55.498646,dental|dermatology|neurology|pediatrics|physiotherapy,MetLife|National Life,4.9,+971-53649677,https://www.ajman48.example.com
Ajman Multicare Hospital 49,"Sector 30, Ajman",Ajman,25.48442,55.485006,cardiology|dental|dermatology|ent|pediatrics,Bupa|MetLife,4.4,+971-66997881,https://www.ajman49.example.com
Ajman Specialty Clinic 50,"Sector 36, Ajman",Ajman,25.413596,55.537425,ent|ophthalmology|physiotherapy,ADNIC|MetLife,4.0,+971-86449548,https://www.ajman50.example.com
Umm Al Quwain Multicare Hospital 1,"Sector 71, Umm Al Quwain",Umm Al Quwain,25.60753,55.572831,dermatology|oncology|ophthalmology|orthopedics,ADNIC|National Life|Oman Insurance,4.7,+971-76901302,https://www.ummalquwain1.example.com
Umm Al Quwain Specialty Clinic 2,"Sector 38, Umm Al Quwain",Umm Al Quwain,25.54124,55.55644,cardiology|dermatology|physiotherapy,ADNIC|Oman Insurance,4.6,+971-59321575,https://www.ummalquwain2.example.com
Umm Al Quwain Multicare Hospital 3,"Sector 16, Umm Al Quwain",Umm Al Quwain,25.580564,55.524856,cardiology|dermatology|pediatrics,AXA|MetLife,3.9,+971-55732641,https://www.ummalquwain3.example.com
Umm Al Quwain Specialty Clinic 4,"Sector 44, Umm Al Quwain",Umm Al Quwain,25.472282,55.521824,dermatology|orthopedics|pediatrics|physiotherapy,ADNIC|MetLife|Oman Insurance,4.8,+971-23103695,https://www.ummalquwain4.example.com
Umm Al Quwain Multicare Hospital 5,"Sector 47, Umm Al Quwain",Umm Al Quwain,25.576808,55.639748,dental|dermatology|neurology|physiotherapy,AXA|Bupa|Daman,4.3,+971-13600966,https://www.ummalquwain5.example.com
Umm Al Quwain Specialty Clinic 6,"Sector 25, Umm Al Quwain",Umm Al Quwain,25.547124,55.499048,dental|dermatology|neurology|orthopedics|physiotherapy,AXA|Daman|National Life,4.7,+971-94670161,https://www.ummalquwain6.example.com
Umm Al Quwain Multicare Hospital 7,"Sector 34, Umm Al Quwain",Umm Al Quwain,25.574707,55.468278,cardiology|ent|oncology|ophthalmology|physiotherapy,AXA|Bupa|National Life,4.8,+971-75968625,https://www.ummalquwain7.example.com
Umm Al Quwain Specialty Clinic 8,"Sector 66, Umm Al Quwain",Umm Al Quwain,25.525588,55.555169,dental|ent|neurology|oncology|physiotherapy,Bupa|MetLife,4.6,+971-00430321,https://www.ummalquwain8.example.com
Umm Al Quwain Multicare Hospital 9,"Sector 17, Umm Al Quwain",Umm Al Quwain,25.598687,55.533786,cardiology|dermatology|oncology|physiotherapy,AXA|Bupa,4.4,+971-30730473,https://www.ummalquwain9.example.com
Umm Al Quwain Specialty Clinic 10,"Sector 3, Umm Al Quwain",Umm Al Quwain,25.600742,55.54358,ent|oncology|pediatrics,AXA|Bupa|Oman Insurance,4.1,+971-87220207,https://www.ummalquwain10.example.com
Umm Al Quwain Multicare Hospital 11,"Sector 84, Umm Al Quwain",Umm Al Quwain,25.693441,55.604768,cardiology|ophthalmology|orthopedics|pediatrics|physiotherapy,Daman|MetLife|National Life,3.9,+971-05158789,https://www.ummalquwain11.example.com
Umm Al Quwain Specialty Clinic 12,"Sector 102, Umm Al Quwain",Umm Al Quwain,25.530476,55.496793,dermatology|ent|pediatrics,Daman|National Life|Oman Insurance,4.3,+971-30189778,https://www.ummalquwain12.example.com
Umm Al Quwain Multicare Hospital 13,"Sector 105, Umm Al Quwain",Umm Al Quwain,25.574425,55.605403,cardiology|oncology|orthopedics|pediatrics,ADNIC|Daman,4.8,+971-16113871,https://www.ummalquwain13.example.com
Umm Al Quwain Specialty Clinic 14,"Sector 26, Umm Al Quwain",Umm Al Quwain,25.53947,55.466339,dermatology|ent|neurology|oncology|orthopedics,AXA|Daman|Oman Insurance,4.0,+971-07347677,https://www.ummalquwain14.example.com
Umm Al Quwain Multicare Hospital 15,"Sector 75, Umm Al Quwain",Umm Al Quwain,25.595746,55.533313,dermatology|ent|neurology|oncology|orthopedics,Daman|MetLife,4.5,+971-99207991,https://www.ummalquwain15.example.com
Umm Al Quwain Specialty Clinic 16,"Sector 1, Umm Al Quwain",Umm Al Quwain,25.623681,55.537779,cardiology|dental|dermatology,ADNIC|Daman|MetLife,4.3,+971-26402462,https://www.ummalquwain16.example.com
Umm Al Quwain Multicare Hospital 17,"Sector 72, Umm Al Quwain",Umm Al Quwain,25.640359,55.57717,oncology|pediatrics|physiotherapy,ADNIC|AXA|Oman Insurance,3.8,+971-71092828,https://www.ummalquwain17.example.com
Umm Al Quwain Specialty Clinic 18,"Sector 42, Umm Al Quwain",Umm Al Quwain,25.588861,55.595082,oncology|ophthalmology|orthopedics,AXA|Oman Insurance,4.4,+971-80025418,https://www.ummalquwain18.example.com
Umm Al Quwain Multicare Hospital 19,"Sector 36, Umm Al Quwain",Umm Al Quwain,25.684919,55.653329,cardiology|neurology|physiotherapy,Bupa|MetLife|National Life,4.9,+971-96106403,https://www.ummalquwain19.example.com
Umm Al Quwain Specialty Clinic 20,"Sector 87, Umm Al Quwain",Umm Al Quwain,25.527891,55.463124,ent|orthopedics|physiotherapy,AXA|Oman Insurance,4.0,+971-00192089,https://www.ummalquwain20.example.com
Umm Al Quwain Multicare Hospital 21,"Sector 50, Umm Al Quwain",Umm Al Quwain,25.57833,55.63076,dermatology|neurology|pediatrics,Bupa|MetLife|National Life,4.3,+971-91955111,https://www.ummalquwain21.example.com
Umm Al Quwain Specialty Clinic 22,"Sector 1, Umm Al Quwain",Umm Al Quwain,25.507041,55.558195,cardiology|ent|physiotherapy,Bupa|National Life,4.9,+971-41819198,https://www.ummalquwain22.example.com
Umm Al Quwain Multicare Hospital 23,"Sector 119, Umm Al Quwain",Umm Al Quwain,25.615966,55.526738,dermatology|ent|pediatrics,AXA|Daman|Oman Insurance,4.8,+971-69758299,https://www.ummalquwain23.example.com
Umm Al Quwain Specialty Clinic 24,"Sector 13, Umm Al Quwain",Umm Al Quwain,25.462389,55.573865,ent|neurology|ophthalmology,Daman|National Life,4.3,+971-55794808,https://www.ummalquwain24.example.com
Umm Al Quwain Multicare Hospital 25,"Sector 10, Umm Al Quwain",Umm Al Quwain,25.568309,55.507537,ent|neurology|oncology|orthopedics|pediatrics,ADNIC|Oman Insurance,4.7,+971-99182772,https://www.ummalquwain25.example.com
Umm Al Quwain Specialty Clinic 26,"Sector 115, Umm Al Quwain",Umm Al Quwain,25.601886,55.51847,dental|ent|ophthalmology,Daman|MetLife,4.7,+971-43338389,https://www.ummalquwain26.example.com
Umm Al Quwain Multicare Hospital 27,"Sector 92, Umm Al Quwain",Umm Al Quwain,25.530719,55.538571,dental|ent|neurology|orthopedics,ADNIC|Bupa|Daman,4.4,+971-30071073,https://www.ummalquwain27.example.com
Umm Al Quwain Specialty Clinic 28,"Sector 117, Umm Al Quwain",Umm Al Quwain,25.598197,55.427519,dental|neurology|pediatrics,ADNIC|National Life,4.3,+971-39578583,https://www.ummalquwain28.example.com
Umm Al Quwain Multicare Hospital 29,"Sector 72, Umm Al Quwain",Umm Al Quwain,25.573641,55.472389,oncology|orthopedics|physiotherapy,National Life|Oman Insurance,4.0,+971-31812906,https://www.ummalquwain29.example.com
Umm Al Quwain Specialty Clinic 30,"Sector 27, Umm Al Quwain",Umm Al Quwain,25.541983,55.561835,dental|dermatology|ent|ophthalmology|orthopedics,AXA|MetLife,4.7,+971-69166482,https://www.ummalquwain30.example.com
Umm Al Quwain Multicare Hospital 31,"Sector 100, Umm Al Quwain",Umm Al Quwain,25.551933,55.575723,dermatology|oncology|ophthalmology,MetLife|Oman Insurance,4.3,+971-14384881,https://www.ummalquwain31.example.com
Umm Al Quwain Specialty Clinic 32,"Sector 116, Umm Al Quwain",Umm Al Quwain,25.555369,55.59347,dental|neurology|orthopedics,ADNIC|MetLife,4.1,+971-09989762,https://www.ummalquwain32.example.com
Umm Al Quwain Multicare Hospital 33,"Sector 74, Umm Al Quwain",Umm Al Quwain,25.489413,55.518961,dental|ent|ophthalmology|pediatrics|physiotherapy,ADNIC|Bupa|MetLife,4.2,+971-31277598,https://www.ummalquwain33.example.com
Umm Al Quwain Specialty Clinic 34,"Sector 28, Umm Al Quwain",Umm Al Quwain,25.564302,55.5673,neurology|orthopedics|physiotherapy,Daman|MetLife|Oman Insurance,3.8,+971-99646214,https://www.ummalquwain34.example.com
Umm Al Quwain Multicare Hospital 35,"Sector 68, Umm Al Quwain",Umm Al Quwain,25.613277,55.557459,cardiology|dermatology|oncology|ophthalmology|physiotherapy,ADNIC|MetLife,4.3,+971-11619756,https://www.ummalquwain35.example.com
Umm Al Quwain Specialty Clinic 36,"Sector 21, Umm Al Quwain",Umm Al Quwain,25.600992,55.625834,ent|neurology|oncology|ophthalmology|pediatrics,AXA|MetLife|Oman Insurance,4.7,+971-25384315,https://www.ummalquwain36.example.com
Umm Al Quwain Multicare Hospital 37,"Sector 119, Umm Al Quwain",Umm Al Quwain,25.660517,55.481989,cardiology|dental|neurology|oncology|orthopedics,AXA|National Life,3.9,+971-97139033,https://www.ummalquwain37.example.com
Umm Al Quwain Specialty Clinic 38,"Sector 49, Umm Al Quwain",Umm Al Quwain,25.471172,55.635127,neurology|ophthalmology|orthopedics|pediatrics,AXA|MetLife|Oman Insurance,4.3,+971-51279695,https://www.ummalquwain38.example.com
Umm Al Quwain Multicare Hospital 39,"Sector 71, Umm Al Quwain",Umm Al Quwain,25.533532,55.510981,ent|oncology|ophthalmology|pediatrics|physiotherapy,AXA|MetLife,4.8,+971-89578930,https://www.ummalquwain39.example.com
Umm Al Quwain Specialty Clinic 40,"Sector 80, Umm Al Quwain",Umm Al Quwain,25.559026,55.591919,dental|dermatology|pediatrics,Bupa|MetLife,4.7,+971-63174569,https://www.ummalquwain40.example.com
Umm Al Quwain Multicare Hospital 41,"Sector 1, Umm Al Quwain",Umm Al Quwain,25.537347,55.498694,cardiology|ent|neurology|orthopedics|pediatrics,AXA|Bupa|Oman Insurance,4.7,+971-55754139,https://www.ummalquwain41.example.com
Umm Al Quwain Specialty Clinic 42,"Sector 98, Umm Al Quwain",Umm Al Quwain,25.572044,55.552054,dermatology|ent|neurology|orthopedics|physiotherapy,ADNIC|Bupa,4.8,+971-48807070,https://www.ummalquwain42.example.com
